Tweet id,Label
732566374082453504,1
732566374078373888,0
732566374069895168,1
732566378251571200,0
732566378259996672,0
732566378285170688,0
732566378264190977,0
732566378260107264,0
732566378289336321,0
732566378264174593,0
732566378260074496,0
732566378264317952,0
732566378264317953,0
732566378264170501,0
732566378285142021,0
732566378289475588,0
732566378289434624,0
732566378289496064,0
732566382445924352,0
732566382483636224,0
732566382479564801,0
732566382475284480,0
732566382471221248,0
732566382475390976,0
732566382467002368,1
732566382479585280,0
732566382475247618,0
732566386656960513,0
732566386661167105,0
732566386644418561,0
732566386644422657,0
732566386640224256,0
732566386644516864,0
732566386644488192,0
732566386661199872,0
732566382475280385,0
732566386673876993,0
732566386678059008,0
732566386640199681,0
732566386678042624,0
732566386665361408,0
732566386661330944,0
732566386673913860,0
732566386665476097,0
732566386669703168,0
732566390847111168,0
732566390847066112,0
732566390855499776,0
732566390863986688,0
732566390838792192,1
732566390859685889,0
732566390847213568,0
732566390842875904,0
732566390872231936,0
732566390855471104,0
732566395037188096,0
732566395028951041,0
732566395037192193,0
732566395033124865,0
732566395058192384,0
732566395033145345,0
732566395054137344,0
732566395028967424,0
732566395058323459,0
732566395037188097,0
732566395058184192,0
732566395037351936,0
732566390834630656,0
732566395066650624,0
732566395041513473,0
732566395033124864,0
732566399248269313,0
732566399239872515,0
732566399235829760,0
732566399260975104,0
732566399248420864,0
732566399239872516,0
732566399244197888,0
732566403455180801,0
732566403446804481,0
732566403421601796,0
732566403438411776,0
732566403442561025,0
732566403442692096,0
732566403430133760,1
732566403434176512,0
732566403417550848,0
732566403446890496,0
732566403455328257,1
732566407620132864,0
732566407641104385,0
732566407620124673,0
732566407620108289,0
732566407628496897,0
732566407611846660,0
732566407620087810,0
732566407645302788,0
732566407620263939,1
732566407628480512,0
732566407637020673,0
732566407611854848,0
732566407620263937,0
732566407632834560,0
732566407641202688,0
732566407637008384,0
732566407611875328,0
732566407649562624,0
732566407645396994,0
732566407641174016,0
732566407620100097,0
732566411835412480,0
732566411810373634,0
732566411835547648,0
732566411806003200,0
732566411843915776,0
732566411822944256,0
732566411839688704,0
732566411839688707,0
732566411810328577,0
732566411806040064,0
732566411810381824,0
732566416012890112,0
732566416025485312,0
732566416033992705,0
732566416017133569,0
732566416034037760,0
732566416025522176,0
732566416029782019,0
732566416004681728,0
732566416017129472,0
732566416025604097,0
732566416038092800,0
732566416008830976,0
732566416038055936,0
732566416029704192,0
732566416012935169,0
732566420223987712,0
732566420232359939,0
732566420211544064,0
732566420219908097,0
732566420203134978,0
732566420219826177,0
732566420232540160,0
732566420219961344,0
732566420194754560,0
732566420232372224,0
732566420232491008,0
732566420232515588,0
732566420211568640,0
732566420198952960,0
732566420232536065,0
732566420198936576,0
732566424393109505,0
732566424401653760,0
732566424389091329,0
732566424414195712,1
732566424389058560,0
732566424410062848,0
732566424401641472,0
732566424426819584,0
732566424397434880,0
732566424388927489,0
732566424426807298,0
732566424410030080,0
732566424397303808,0
732566424422645761,0
732566424426819585,0
732566424426708993,0
732566428600045568,0
732566428620967936,0
732566428621123584,0
732566428612579329,0
732566428604239872,0
732566428608430082,0
732566428604370944,0
732566428616790016,0
732566428608397312,0
732566428591792129,0
732566428600176640,1
732566432777523200,0
732566432802725888,0
732566432798498817,0
732566432794443776,0
732566432786059264,0
732566432802836480,0
732566432781901824,0
732566432777658372,0
732566432802725893,0
732566432802820096,0
732566432794443777,0
732566432807026688,0
732566432785948673,0
732566432794304512,0
732566432794312707,0
732566432815292416,0
732566432794304513,0
732566432802709505,0
732566432811212800,0
732566432777707520,0
732566432794464257,0
732566432802709504,1
732566436971843586,1
732566436971847681,1
732566437009592321,0
732566436980252672,0
732566437005381632,0
732566437001302016,1
732566436988739584,0
732566437009756160,0
732566436980379648,0
732566436984446976,0
732566436976021505,0
732566437009760256,0
732566436972003329,0
732566436980252673,0
732566437009588225,0
732566437005496321,0
732566441191301120,0
732566441203916801,0
732566436984541185,0
732566436976185344,0
732566441187237889,0
732566441178849280,0
732566441195626496,0
732566441199841280,0
732566441166307329,0
732566441183055872,0
732566441183088648,0
732566441170440192,0
732566441174568960,0
732566441203879936,0
732566441204060160,0
732566445381427201,0
732566445381541888,0
732566445381419009,0
732566445360484353,0
732566445394145281,0
732566445398364160,0
732566445364805633,0
732566445389979648,0
732566445394124802,0
732566445394124801,0
732566445369004033,0
732566445394132992,0
732566445377347584,0
732566445377368064,0
732566449592504321,0
732566449575731200,0
732566449567469569,0
732566449571647488,0
732566449554882562,1
732566449588424704,0
732566449592602624,0
732566449567498240,0
732566449558949888,0
732566449584103424,0
732566449584230400,0
732566449575858177,0
732566453782609921,0
732566453782634496,0
732566453749227521,0
732566453757616129,0
732566453774323712,0
732566453757480960,0
732566453774389248,0
732566453753421824,0
732566453757612032,1
732566453782597632,0
732566453778534400,0
732566453753253888,1
732566453761675265,0
732566453778558977,1
732566453753372672,0
732566453778558979,0
732566453782781952,1
732566453782781953,0
732566453761806339,0
732566453786796032,1
732566457943347200,0
732566457976905729,0
732566457964335104,0
732566457956044800,0
732566457943531521,0
732566457956061184,0
732566457964339200,0
732566457960271872,0
732566457951850497,0
732566457960136706,0
732566457943478272,0
732566457981140993,0
732566457972862976,0
732566462171209732,0
732566462146084864,0
732566462154584064,0
732566462162866180,0
732566462171385856,0
732566462171320321,0
732566462171320323,0
732566462141992961,0
732566462167158784,0
732566462146060288,0
732566462167166977,0
732566462175555584,0
732566462158757888,0
732566462146220032,0
732566462162952192,0
732566462158667778,0
732566462146183168,0
732566462146174977,0
732566466348744708,0
732566466340388866,1
732566466369835008,0
732566466369724417,0
732566466369888260,0
732566466357235712,0
732566466348736514,0
732566466344558593,0
732566466365689856,0
732566466361450496,0
732566466369847296,0
732566466331959297,0
732566466332090368,0
732566466332135424,1
732566466361450497,0
732566466357256192,1
732566470564143104,0
732566470543220736,0
732566470538878976,0
732566470530473987,0
732566470547345409,1
732566470530609152,1
732566470530453505,0
732566474733166593,0
732566474737377282,1
732566474737356800,0
732566474724937728,0
732566474733330434,1
732566474720727040,0
732566474720747521,0
732566474729066497,0
732566474758447104,1
732566474720563200,0
732566474754297856,1
732566474733289472,0
732566474733293570,0
732566474733301761,0
732566474729066496,0
732566474741583876,0
732566474749935616,0
732566474745745408,0
732566474737487872,1
732566474724904962,0
732566474720710664,0
732566478923268097,0
732566478935887872,1
732566478915022848,0
732566478944227328,1
732566478936023040,0
732566478952652800,0
732566478944358400,0
732566478948601856,0
732566478914916353,0
732566478914916352,0
732566478944407552,1
732566478952796160,0
732566478948466689,1
732566483142725632,0
732566483130159105,0
732566483138547714,0
732566483125968896,0
732566483113529344,0
732566483113549824,1
732566483121885184,0
732566483130306560,0
732566483126079488,0
732566483109318656,0
732566483134468096,0
732566483109220352,0
732566483146969092,0
732566483130146817,0
732566483113545728,0
732566483121938432,0
732566487337050114,0
732566487303524354,0
732566487337041921,0
732566487324610560,1
732566487328653312,0
732566487311994880,0
732566487337074688,0
732566487328825344,0
732566487307816961,0
732566491527139328,1
732566491535691776,0
732566491497922561,1
732566491506216964,0
732566491510542336,0
732566491523100672,0
732566491510517760,0
732566491535704065,0
732566491535675392,0
732566491510378497,0
732566491514687488,1
732566491497816064,1
732566495721480195,0
732566495696326656,0
732566495725674496,0
732566495692132356,0
732566495717253120,1
732566495721619456,0
732566495704846336,0
732566495708975105,0
732566495730016256,0
732566495713198080,0
732566495729963009,0
732566495729987584,0
732566495696441344,0
732566495704715264,0
732566495721590785,0
732566495700602880,0
732566495704813568,0
732566495708991488,0
732566495713210369,0
732566499903213572,0
732566499894824960,0
732566499894779904,0
732566499915882496,0
732566499915911168,0
732566499899150336,0
732566499920121857,0
732566499898990592,0
732566499890737152,0
732566499915784192,0
732566499890601986,0
732566499886518272,0
732566499890761728,0
732566499894775808,0
732566499911737344,0
732566499924316160,0
732566504110067712,0
732566504080691200,0
732566504085049344,0
732566504097603584,0
732566504106004480,0
732566504101826560,0
732566504089083906,1
732566504080867328,1
732566504084901888,1
732566508283432960,0
732566508287725568,0
732566508304371712,0
732566508308664320,1
732566508279345152,0
732566508296142848,0
732566508300292096,0
732566508287590400,0
732566508296122368,0
732566508300197892,0
732566508283514880,0
732566508300308480,0
732566508296011778,0
732566508300345344,0
732566508304404480,1
732566512473505794,0
732566512502890497,0
732566512469336065,0
732566512507211780,0
732566512482017281,0
732566512507224064,0
732566512503001088,0
732566512486240256,0
732566512486232064,0
732566512490446848,0
732566512494501888,0
732566516667809792,0
732566516693008385,0
732566512494612481,0
732566516693110785,0
732566516672122881,0
732566516684689409,0
732566516663717888,1
732566516667834368,0
732566516697272321,0
732566516672126976,0
732566516672106497,0
732566516676222976,0
732566516701495296,0
732566516697206784,0
732566516697292800,0
732566516667940864,0
732566516697292801,1
732566516697288704,0
732566516684587011,0
732566516701356033,0
732566516672122880,0
732566520870510592,0
732566520862105601,0
732566520866299904,0
732566520883220480,0
732566520879009793,0
732566520858054657,1
732566520895836160,1
732566520879026176,0
732566520895836161,0
732566520879063040,0
732566520895668225,0
732566520866410498,0
732566520858062848,0
732566520862281728,1
732566520891592704,0
732566525073330176,0
732566525090136064,0
732566525090144256,0
732566525081747456,0
732566525056450561,0
732566525060734976,0
732566525090123777,0
732566525069119488,1
732566529263292417,0
732566529263304704,0
732566529246658560,0
732566529275924480,0
732566529267666945,0
732566529284395008,0
732566529246699520,0
732566529267662848,0
732566529284444160,0
732566529246629889,0
732566529246629888,0
732566529255034880,0
732566529250758656,0
732566529255051265,0
732566529246679041,0
732566529255084032,0
732566533470191616,0
732566533440868352,0
732566533440954368,0
732566533457711104,0
732566533461790720,0
732566533466021890,0
732566533470355456,0
732566533461803008,0
732566533445148673,0
732566533478748160,0
732566533453414400,0
732566533445193728,0
732566533465989120,1
732566537639366656,1
732566537673027584,0
732566537668820992,1
732566537656238081,0
732566537643548672,0
732566537643642880,0
732566537635160065,1
732566537652015104,0
732566537668808705,0
732566537647722498,0
732566537643675648,0
732566537664659456,0
732566537656143872,0
732566537643675649,0
732566537668722689,0
732566537668698117,0
732566537664528389,0
732566537647853568,0
732566537660473344,0
732566533461975042,0
732566541858807808,0
732566541837946880,1
732566541833736192,0
732566541846380544,0
732566541842055168,0
732566541858787328,0
732566541858934784,0
732566541833777152,0
732566541842153472,0
732566541862998016,0
732566541858787330,0
732566541858787329,1
732566541842026496,0
732566546057322496,0
732566546044747777,0
732566546023886848,0
732566546057297920,0
732566546044850177,0
732566546053226496,0
732566546028105728,0
732566546028109824,0
732566546032168960,1
732566550243217408,0
732566550234849280,0
732566550222393344,0
732566550255788032,0
732566550251634688,0
732566550218199041,0
732566550243237889,1
732566550218190848,0
732566550247559172,0
732566550222385152,0
732566550243356672,0
732566550226608129,0
732566550243221504,0
732566554424934400,0
732566554433310721,0
732566554412519424,1
732566554433327106,0
732566554412503040,0
732566554424971272,1
732566554450219009,0
732566554416717828,0
732566554441883648,0
732566554412359681,0
732566554412453888,0
732566554420912128,0
732566554420891649,0
732566554446073856,0
732566554450268160,1
732566554420744192,1
732566554412523520,0
732566554420875264,1
732566554450268162,0
732566554437652480,0
732566558636019713,0
732566558606774272,0
732566558627778560,0
732566558636138496,0
732566558636118016,0
732566562809335808,0
732566562817724416,0
732566562817761280,1
732566562826133504,1
732566562817769473,0
732566562834665473,0
732566562805272576,0
732566562817855488,0
732566562801061888,0
732566562813714432,0
732566562801094656,0
732566562822098948,0
732566562801061890,0
732566562813710336,0
732566562813575168,1
732566562817769472,0
732566562805256192,1
732566567016239105,0
732566567024611328,0
732566566995255297,0
732566566995394560,0
732566567024648193,0
732566567033131010,0
732566567024746498,1
732566567020531712,0
732566567003815936,0
732566566995398657,1
732566567024787456,0
732566567020601344,0
732566566995382272,1
732566567007981568,0
732566567020564481,1
732566567012163586,0
732566567020531713,0
732566566995398658,0
732566571202269185,0
732566571193884672,0
732566571202293760,0
732566571198078976,0
732566571189698560,0
732566571189604355,0
732566571197956097,0
732566571193765889,0
732566575392296960,0
732566575409037312,0
732566575404847105,0
732566575404945408,0
732566575392411649,0
732566575384043520,0
732566575404994560,0
732566575413399553,0
732566575388184576,0
732566575384006656,0
732566575388237824,1
732566575392378880,0
732566575388233728,0
732566575383871488,1
732566579578208256,0
732566579603349504,0
732566579616047104,0
732566579586727936,0
732566579607699457,0
732566579607638016,0
732566579599278081,1
732566579586564097,0
732566579599138817,0
732566579582472192,0
732566579590930434,0
732566579599290368,0
732566579582377984,0
732566579590750208,0
732566583780876289,0
732566583789281281,0
732566583772487680,0
732566583797649408,0
732566583772487681,1
732566583797649409,0
732566583776796672,0
732566583781011456,0
732566583776837633,0
732566583789400069,0
732566583801958400,0
732566583793623040,1
732566583789379584,1
732566583793602561,0
732566583810330624,0
732566583772581889,0
732566583806058496,1
732566583789264896,1
732566587975172096,0
732566587979354113,0
732566587983568896,0
732566587966947328,0
732566587996295168,0
732566587979358210,0
732566587979468800,0
732566587987873792,0
732566587983724544,0
732566587983732738,0
732566587996262400,0
732566587991949319,0
732566587975307264,1
732566587987927040,1
732566592182083584,0
732566592169512960,0
732566592173658113,0
732566592169484288,0
732566592177995778,0
732566592194646019,1
732566592178028548,1
732566592190570496,0
732566592198971392,0
732566592178028549,0
732566592190570497,0
732566592173772800,0
732566592190566400,0
732566592199000064,0
732566592198836225,0
732566592190590976,1
732566592186245121,0
732566592165449732,0
732566596359720960,0
732566596393172992,1
732566596372336640,1
732566596359573504,0
732566596380725248,0
732566596359577600,0
732566596393275393,0
732566596384776192,0
732566596384870400,0
732566600570654721,0
732566600566575104,0
732566600558215168,0
732566600554024960,0
732566600549699587,0
732566600562286593,0
732566600579186688,1
732566600575012864,0
732566600566636544,0
732566600579223552,0
732566600562397185,0
732566604769153024,0
732566604781748225,0
732566604773359617,0
732566604752388096,0
732566604743999490,0
732566604781752320,0
732566604760948737,1
732566604760928256,1
732566604744122368,0
732566604773367808,0
732566604752531457,0
732566604769308673,0
732566604781772800,0
732566604744003585,0
732566604752396294,1
732566604744171522,0
732566600574869508,1
732566608971882496,0
732566608963477505,0
732566608967696385,0
732566608967651328,1
732566608976076800,0
732566608955068418,0
732566608971882497,1
732566608963612672,1
732566608942497792,0
732566608967655424,1
732566608963633152,0
732566608955113473,0
732566608967766016,1
732566608955117569,0
732566608971988993,1
732566613161992192,0
732566613170364416,0
732566613149372417,0
732566613149392896,0
732566613166329860,0
732566613145321472,0
732566613136936960,0
732566613141139456,1
732566613145358336,1
732566613132730368,0
732566613149507585,0
732566613141164032,0
732566613141147648,0
732566613136793604,0
732566613153730560,0
732566613157781504,0
732566617331142657,0
732566617335300096,0
732566617343692800,1
732566617352110081,0
732566617347919872,0
732566617356296194,0
732566617327046657,1
732566617327013889,0
732566617343856640,0
732566617335468032,0
732566617335431168,0
732566621521203200,0
732566621538127872,0
732566621554888708,0
732566621559136256,0
732566621521317888,0
732566621554888705,1
732566621559099392,1
732566621554905089,1
732566621546545152,1
732566621525553152,0
732566621554905090,0
732566621558968320,0
732566621533802496,0
732566621554921472,0
732566625749209088,0
732566625719832578,0
732566625715687424,0
732566629943410688,0
732566629930799104,0
732566629914005505,0
732566629914140672,0
732566629943545856,0
732566629914181632,0
732566629909966848,1
732566629922541568,0
732566629930938368,0
732566629947715584,1
732566629926735872,0
732566629909925888,1
732566629939175424,1
732566634141863939,0
732566634104135680,0
732566634112503808,0
732566634104131590,0
732566634104119300,0
732566634112524288,0
732566634108473345,0
732566634137800704,0
732566634125250560,0
732566634133495808,1
732566634142019585,0
732566634104229888,1
732566638323634176,0
732566638331994115,1
732566638331994113,0
732566638311149568,0
732566638302744576,0
732566638336344064,0
732566638302756864,0
732566638332137472,1
732566638332108800,1
732566638327799813,0
732566638311137280,0
732566638315380736,1
732566638302760960,0
732566638323634181,0
732566638336180224,1
732566642513694721,0
732566642522095617,1
732566638323732480,1
732566642501111812,0
732566642513829888,0
732566642501267456,0
732566642496937988,0
732566642497048582,0
732566642530521088,0
732566642497097729,1
732566642513879045,0
732566642509520897,0
732566642530607104,0
732566642526326787,0
732566642526392320,0
732566642501111813,0
732566642501115904,0
732566642526457856,0
732566642513707009,0
732566642509504513,1
732566646687076354,0
732566646716424192,0
732566646720630785,0
732566646687158273,1
732566646687076355,0
732566646691221504,1
732566646708035585,1
732566646708011009,0
732566646703939584,0
732566646724775937,0
732566646699630592,0
732566646720724992,1
732566646695559168,1
732566646703951872,0
732566646691397632,0
732566646712324098,0
732566650906513408,1
732566650910822400,0
732566650902306816,0
732566650919194624,1
732566650889863168,0
732566650906628096,0
732566650889854976,0
732566650898272257,0
732566650906632192,0
732566650894061570,0
732566650906660864,0
732566655079849984,0
732566655079878665,0
732566655075651585,0
732566655109345281,0
732566655100977152,0
732566655113527296,1
732566655105175552,0
732566655096750080,0
732566655084154880,0
732566655096737792,0
732566655113519104,0
732566655113560064,0
732566655109353472,0
732566655088394244,1
732566655109373952,0
732566655100813312,0
732566655105130496,1
732566655088402432,0
732566655080013824,0
732566655075635201,0
732566659278364672,0
732566659274280960,0
732566659286863872,0
732566659278491650,1
732566659269959680,0
732566659274289152,0
732566659282538496,0
732566659270053888,0
732566659295240193,0
732566659274264576,0
732566659299446784,1
732566659295236096,1
732566659291090944,0
732566659303673856,0
732566663485259776,1
732566663468568576,0
732566663489409024,0
732566663489564673,1
732566663476981760,1
732566663489585153,0
732566663472648192,0
732566663464243201,0
732566663493718016,0
732566663481151489,0
732566663489409025,0
732566663464427520,0
732566663481151488,0
732566667666948097,0
732566667692105728,0
732566667675508737,0
732566667675508738,0
732566667683758081,0
732566667692257280,0
732566667679698944,0
732566667667070976,1
732566667666935808,0
732566667662888962,0
732566667667099648,0
732566667679567872,0
732566667658727424,0
732566667675361282,1
732566667696295936,0
732566667696332800,1
732566667667079168,0
732566667671306240,0
732566671861284864,1
732566671882248194,0
732566671857229825,0
732566671882366978,0
732566671857225728,0
732566671882342400,0
732566671853035520,0
732566671873970176,1
732566671852867584,0
732566671882358785,0
732566671890743296,0
732566671853006848,0
732566676047204353,0
732566676047192064,1
732566676051505153,0
732566676085039104,0
732566676047339520,1
732566676063936513,1
732566676076560384,0
732566676076699648,0
732566676085059585,1
732566676063936512,1
732566676076650496,1
732566676076662785,1
732566676076662784,0
732566676055707653,0
732566676059901953,0
732566676051361792,0
732566676059774979,0
732566676068274176,0
732566676047335424,0
732566676080844800,0
732566676076527617,0
732566676072476672,0
732566680249892865,1
732566680279244800,0
732566680270999553,0
732566680250028033,0
732566680270839812,0
732566680245690368,0
732566680275197952,0
732566680279343105,0
732566680275144704,0
732566680254218241,0
732566680245698560,0
732566680245809153,0
732566680279343104,0
732566680254042112,0
732566680245665794,0
732566684460974080,0
732566684452589569,0
732566684469329920,0
732566684460945408,1
732566684456890369,0
732566684465307648,1
732566684444151808,0
732566684452655105,0
732566684460941312,0
732566684448530432,1
732566684473692160,0
732566684465127424,0
732566684456878080,0
732566684473696256,1
732566684452724737,0
732566684444266496,0
732566684456865792,1
732566688651087873,0
732566688638476289,0
732566688646959104,0
732566688659472384,0
732566688655368192,0
732566688655269893,0
732566688634392581,0
732566688634273792,0
732566688646881280,0
732566688659464196,0
732566688663801856,0
732566692828610561,0
732566692824526849,0
732566692858056704,1
732566692849684482,0
732566692849668096,0
732566692862251009,0
732566692841279489,0
732566692849700864,0
732566692824387584,0
732566692849684481,0
732566692845355009,0
732566692857974784,0
732566697056468996,0
732566697039663105,0
732566697048055809,1
732566697031278592,0
732566697035628544,0
732566697052246016,1
732566697018679297,0
732566697023045632,0
732566697018855424,0
732566697044025345,0
732566697043853313,1
732566697035501569,0
732566697031303168,0
732566697044025344,0
732566697043955712,1
732566697043861506,0
732566697056436225,0
732566697039826944,1
732566701225598976,0
732566701217210368,0
732566701213163520,0
732566701225598977,0
732566701238292480,1
732566701242494978,0
732566701217222657,0
732566701212991488,0
732566701225709568,0
732566701229871105,1
732566705407287296,0
732566705428299776,0
732566705445068801,0
732566705411661826,0
732566705419980800,0
732566705419886593,0
732566705440874496,0
732566709601624064,0
732566709626769411,0
732566709614346242,0
732566709635141632,0
732566709618479104,0
732566709635158020,0
732566709635305472,0
732566709614346240,0
732566709614317568,0
732566709618384896,1
732566709614215168,0
732566709605785600,0
732566709635325953,1
732566709631094785,1
732566713796067328,0
732566713821069312,1
732566713804292096,0
732566713821188096,0
732566713796067329,0
732566713829580800,0
732566713833824258,1
732566713796055041,0
732566713825263616,1
732566713825255424,0
732566713829560320,0
732566713800269825,0
732566713817038848,0
732566713800216578,0
